Algo,TailleMat,RunId,TempsAlloc,TempsCalc
GPU3,160,14,0.045806,0.216153
GPU3,160,15,0.028695,0.182579
GPU3,160,16,0.024540,0.178310
GPU3,160,17,0.023976,0.180268
GPU3,160,18,0.038821,0.199839
GPU3,160,19,0.044883,0.204899
GPU3,160,20,0.044424,0.200717
GPU3,160,21,0.042571,0.199009
GPU3,160,22,0.033001,0.199363
GPU3,160,23,0.041298,0.199733
GPU3,160,24,0.024848,0.184516
GPU3,160,25,0.037993,0.204553
GPU3,160,26,0.042174,0.197106
GPU3,160,27,0.031740,0.185257
GPU3,160,28,0.038345,0.194146
GPU3,160,29,0.040381,0.197721
GPU3,160,30,0.045371,0.208044
GPU3,160,31,0.024606,0.177240
GPU3,160,32,0.037380,0.192635
GPU3,170,1,0.045910,0.236248
GPU3,170,2,0.024942,0.202990
GPU3,170,3,0.042913,0.224772
GPU3,170,4,0.045895,0.228350
GPU3,170,5,0.044100,0.219642
GPU3,170,6,0.042184,0.218087
GPU3,170,7,0.026787,0.203091
GPU3,170,8,0.024430,0.202358
GPU3,170,9,0.037497,0.220402
GPU3,170,10,0.044563,0.225290
GPU3,170,11,0.042458,0.216262
GPU3,170,12,0.029525,0.206177
GPU3,170,13,0.042579,0.218024
GPU3,170,14,0.024728,0.202589
GPU3,170,15,0.034582,0.206305
GPU3,170,16,0.044261,0.222820
GPU3,170,17,0.048130,0.239823
GPU3,170,18,0.043450,0.220034
GPU3,170,19,0.026862,0.203088
GPU3,170,20,0.044496,0.221476
GPU3,170,21,0.044496,0.226891
GPU3,170,22,0.032719,0.209508
GPU3,170,23,0.043129,0.224967
GPU3,170,24,0.035511,0.214091
GPU3,170,25,0.039698,0.220516
GPU3,170,26,0.043057,0.223037
GPU3,170,27,0.027263,0.198129
GPU3,170,28,0.028860,0.209322
GPU3,170,29,0.044164,0.229410
GPU3,170,30,0.043382,0.228197
GPU3,170,31,0.024503,0.205682
GPU3,170,32,0.044293,0.227793
GPU3,180,1,0.041407,0.242185
GPU3,180,2,0.044633,0.242391
GPU3,180,3,0.033625,0.235101
GPU3,180,4,0.046421,0.251961
GPU3,180,5,0.029838,0.230128
GPU3,180,6,0.024895,0.222900
GPU3,180,7,0.029415,0.234776
GPU3,180,8,0.036342,0.240345
GPU3,180,9,0.037981,0.240788
GPU3,180,10,0.024732,0.232930
GPU3,180,11,0.045831,0.244866
GPU3,180,12,0.052003,0.276480
GPU3,180,13,0.030186,0.236891
GPU3,180,14,0.024901,0.226976
GPU3,180,15,0.034933,0.243592
GPU3,180,16,0.044645,0.246307
GPU3,180,17,0.035129,0.234430
GPU3,180,18,0.043711,0.246079
GPU3,180,19,0.044235,0.249998
GPU3,180,20,0.043670,0.248407
GPU3,180,21,0.040557,0.236747
GPU3,180,22,0.043035,0.241291
GPU3,180,23,0.044874,0.246476
GPU3,180,24,0.041106,0.239916
GPU3,180,25,0.044082,0.247912
GPU3,180,26,0.024865,0.226516
GPU3,180,27,0.025345,0.222642
GPU3,180,28,0.046211,0.259632
GPU3,180,29,0.043497,0.250014
GPU3,180,30,0.029673,0.231018
GPU3,180,31,0.043346,0.242698
GPU3,180,32,0.025028,0.220224
GPU3,190,1,0.038352,0.265518
GPU3,190,2,0.024960,0.256411
GPU3,190,3,0.044465,0.267917
GPU3,190,4,0.041775,0.262739
GPU3,190,5,0.024880,0.259327
GPU3,190,6,0.048796,0.291719
GPU3,190,7,0.025585,0.248987
GPU3,190,8,0.032527,0.260418
GPU3,190,9,0.040732,0.276743
GPU3,190,10,0.026792,0.260570
GPU3,190,11,0.024822,0.247341
GPU3,190,12,0.033110,0.254537
GPU3,190,13,0.032228,0.263705
GPU3,190,14,0.024577,0.254388
GPU3,190,15,0.038257,0.267045
GPU3,190,16,0.044601,0.270906
GPU3,190,17,0.028861,0.254937
GPU3,190,18,0.041147,0.268344
GPU3,190,19,0.043089,0.260342
GPU3,190,20,0.045276,0.288367
GPU3,190,21,0.047468,0.298183
GPU3,190,22,0.024655,0.257349
GPU3,190,23,0.031555,0.263579
GPU3,190,24,0.040302,0.275419
GPU3,190,25,0.024725,0.252356
GPU3,190,26,0.043429,0.277697
GPU3,190,27,0.025838,0.261117
GPU3,190,28,0.026186,0.251303
GPU3,190,29,0.039892,0.268272
GPU3,190,30,0.040964,0.260179
GPU3,190,31,0.043336,0.262877
GPU3,190,32,0.046343,0.282136
GPU3,200,1,0.035749,0.293715
GPU3,200,2,0.025264,0.280025
GPU3,200,3,0.045307,0.303782
GPU3,200,4,0.044377,0.298239
GPU3,200,5,0.025247,0.273937
GPU3,200,6,0.040170,0.290302
GPU3,200,7,0.029268,0.287546
GPU3,200,8,0.024928,0.279763
GPU3,200,9,0.039736,0.292644
GPU3,200,10,0.024710,0.278229
GPU3,200,11,0.025457,0.278769
GPU3,200,12,0.046816,0.301027
GPU3,200,13,0.044356,0.294274
GPU3,200,14,0.024763,0.284810
GPU3,200,15,0.038642,0.305655
GPU3,200,16,0.028574,0.284390
GPU3,200,17,0.025308,0.273414
GPU3,200,18,0.043390,0.294615
GPU3,200,19,0.025023,0.281993
GPU3,200,20,0.044921,0.309330
GPU3,200,21,0.034394,0.287506
GPU3,200,22,0.028404,0.276981
GPU3,200,23,0.025305,0.278512
GPU3,200,24,0.024948,0.278882
GPU3,200,25,0.039769,0.290901
GPU3,200,26,0.039925,0.299076
GPU3,200,27,0.035197,0.278619
GPU3,200,28,0.038550,0.285044
GPU3,200,29,0.047243,0.308909
GPU3,200,30,0.045164,0.301116
GPU3,200,31,0.045016,0.299534
GPU3,200,32,0.045468,0.297436
GPU3,210,1,0.045775,0.339989
GPU3,210,2,0.026283,0.313415
GPU3,210,3,0.047470,0.328177
GPU3,210,4,0.040648,0.314053
GPU3,210,5,0.025284,0.299827
GPU3,210,6,0.046702,0.329498
GPU3,210,7,0.024809,0.304429
GPU3,210,8,0.040371,0.318001
GPU3,210,9,0.045362,0.329183
GPU3,210,10,0.037260,0.322884
GPU3,210,11,0.044633,0.332086
GPU3,210,12,0.031401,0.318157
GPU3,210,13,0.029637,0.312465
GPU3,210,14,0.040264,0.352316
GPU3,210,15,0.024769,0.307925
GPU3,210,16,0.043050,0.327763
GPU3,210,17,0.046086,0.340567
GPU3,210,18,0.045816,0.340348
GPU3,210,19,0.046193,0.332358
GPU3,210,20,0.044302,0.336841
GPU3,210,21,0.025547,0.311225
GPU3,210,22,0.031176,0.302856
GPU3,210,23,0.025462,0.315353
GPU3,210,24,0.025087,0.302910
GPU3,210,25,0.040115,0.332145
GPU3,210,26,0.044342,0.412829
GPU3,210,27,0.044716,0.327202
GPU3,210,28,0.042122,0.330296
GPU3,210,29,0.045986,0.331515
GPU3,210,30,0.046059,0.338453
GPU3,210,31,0.046050,0.321789
GPU3,210,32,0.046787,0.333401
GPU3,220,1,0.046012,0.359809
GPU3,220,2,0.030910,0.341847
GPU3,220,3,0.046603,0.355561
GPU3,220,4,0.034028,0.341064
GPU3,220,5,0.044811,0.368111
GPU3,220,6,0.046985,0.357077
GPU3,220,7,0.045752,0.351445
GPU3,220,8,0.045311,0.362472
GPU3,220,9,0.040963,0.348860
GPU3,220,10,0.045352,0.367621
GPU3,220,11,0.047658,0.359880
GPU3,220,12,0.027556,0.344441
GPU3,220,13,0.044172,0.357846
GPU3,220,14,0.044370,0.355151
GPU3,220,15,0.032326,0.347607
GPU3,220,16,0.030299,0.336372
GPU3,220,17,0.025379,0.336660
GPU3,220,18,0.044845,0.351050
GPU3,220,19,0.025700,0.333457
GPU3,220,20,0.038308,0.359027
GPU3,220,21,0.025038,0.332597
GPU3,220,22,0.025336,0.348564
GPU3,220,23,0.039632,0.345735
GPU3,220,24,0.044318,0.348242
GPU3,220,25,0.033159,0.345129
GPU3,220,26,0.044173,0.357668
GPU3,220,27,0.041103,0.366656
GPU3,220,28,0.045439,0.357128
GPU3,220,29,0.037047,0.350530
GPU3,220,30,0.025729,0.333985
GPU3,220,31,0.038363,0.348908
GPU3,220,32,0.039344,0.356424
GPU3,230,1,0.031339,0.376623
GPU3,230,2,0.025273,0.370885
GPU3,230,3,0.032727,0.390882
GPU3,230,4,0.046720,0.387735
GPU3,230,5,0.025502,0.366047
GPU3,230,6,0.030053,0.370427
GPU3,230,7,0.042788,0.384251
GPU3,230,8,0.038323,0.408557
GPU3,230,9,0.044902,0.382232
GPU3,230,10,0.026082,0.376640
GPU3,230,11,0.046319,0.391600
GPU3,230,12,0.035988,0.376979
GPU3,230,13,0.048139,0.404347
GPU3,230,14,0.025649,0.370286
GPU3,230,15,0.046226,0.394048
GPU3,230,16,0.025758,0.374307
GPU3,230,17,0.031250,0.373856
GPU3,230,18,0.025800,0.366470
GPU3,230,19,0.046608,0.396784
GPU3,230,20,0.047101,0.389059
GPU3,230,21,0.041364,0.372981
GPU3,230,22,0.044218,0.396468
GPU3,230,23,0.045597,0.404953
GPU3,230,24,0.025775,0.379740
GPU3,230,25,0.040368,0.386825
