Algo,TailleMat,RunId,Temps
GPU1,520,7,0.000018
GPU1,520,8,0.000018
GPU1,520,9,0.000021
GPU1,520,10,0.000018
GPU1,520,11,0.000018
GPU1,520,12,0.000018
GPU1,520,13,0.000021
GPU1,520,14,0.000017
GPU1,520,15,0.000017
GPU1,520,16,0.000021
GPU1,520,17,0.000021
GPU1,520,18,0.000021
GPU1,520,19,0.000026
GPU1,520,20,0.000018
GPU1,520,21,0.000017
GPU1,520,22,0.000017
GPU1,520,23,0.000017
GPU1,520,24,0.000017
GPU1,520,25,0.000018
GPU1,520,26,0.000017
GPU1,520,27,0.000018
GPU1,520,28,0.000018
GPU1,520,29,0.000017
GPU1,520,30,0.000018
GPU1,520,31,0.000020
GPU1,520,32,0.000018
GPU1,530,1,0.000018
GPU1,530,2,0.000020
GPU1,530,3,0.000019
GPU1,530,4,0.000018
GPU1,530,5,0.000022
GPU1,530,6,0.000019
GPU1,530,7,0.000017
GPU1,530,8,0.000021
GPU1,530,9,0.000023
GPU1,530,10,0.000022
GPU1,530,11,0.000022
GPU1,530,12,0.000022
GPU1,530,13,0.000019
GPU1,530,14,0.000023
GPU1,530,15,0.000022
GPU1,530,16,0.000018
GPU1,530,17,0.000023
GPU1,530,18,0.000022
GPU1,530,19,0.000022
GPU1,530,20,0.000019
GPU1,530,21,0.000022
GPU1,530,22,0.000023
GPU1,530,23,0.000021
GPU1,530,24,0.000024
GPU1,530,25,0.000022
GPU1,530,26,0.000020
GPU1,530,27,0.000022
GPU1,530,28,0.000022
GPU1,530,29,0.000022
GPU1,530,30,0.000018
GPU1,530,31,0.000018
GPU1,530,32,0.000019
GPU1,540,1,0.000018
GPU1,540,2,0.000021
GPU1,540,3,0.000022
GPU1,540,4,0.000021
GPU1,540,5,0.000021
GPU1,540,6,0.000018
GPU1,540,7,0.000022
GPU1,540,8,0.000023
GPU1,540,9,0.000024
GPU1,540,10,0.000041
GPU1,540,11,0.000023
GPU1,540,12,0.000022
GPU1,540,13,0.000023
GPU1,540,14,0.000021
GPU1,540,15,0.000021
GPU1,540,16,0.000018
GPU1,540,17,0.000018
GPU1,540,18,0.000021
GPU1,540,19,0.000023
GPU1,540,20,0.000022
GPU1,540,21,0.000018
GPU1,540,22,0.000022
GPU1,540,23,0.000018
GPU1,540,24,0.000019
GPU1,540,25,0.000019
GPU1,540,26,0.000021
GPU1,540,27,0.000021
GPU1,540,28,0.000018
GPU1,540,29,0.000022
GPU1,540,30,0.000022
GPU1,540,31,0.000017
GPU1,540,32,0.000021
GPU1,550,1,0.000022
GPU1,550,2,0.000019
GPU1,550,3,0.000018
GPU1,550,4,0.000021
GPU1,550,5,0.000023
GPU1,550,6,0.000018
GPU1,550,7,0.000022
GPU1,550,8,0.000019
GPU1,550,9,0.000020
GPU1,550,10,0.000022
GPU1,550,11,0.000022
GPU1,550,12,0.000022
GPU1,550,13,0.000022
GPU1,550,14,0.000023
GPU1,550,15,0.000018
GPU1,550,16,0.000018
GPU1,550,17,0.000020
GPU1,550,18,0.000022
GPU1,550,19,0.000020
GPU1,550,20,0.000018
GPU1,550,21,0.000022
GPU1,550,22,0.000021
GPU1,550,23,0.000019
GPU1,550,24,0.000022
GPU1,550,25,0.000020
GPU1,550,26,0.000018
GPU1,550,27,0.000021
GPU1,550,28,0.000019
GPU1,550,29,0.000022
GPU1,550,30,0.000021
GPU1,550,31,0.000020
GPU1,550,32,0.000021
GPU1,560,1,0.000018
GPU1,560,2,0.000022
GPU1,560,3,0.000020
GPU1,560,4,0.000022
GPU1,560,5,0.000017
GPU1,560,6,0.000021
GPU1,560,7,0.000020
GPU1,560,8,0.000022
GPU1,560,9,0.000035
GPU1,560,10,0.000027
GPU1,560,11,0.000023
GPU1,560,12,0.000022
GPU1,560,13,0.000021
GPU1,560,14,0.000022
GPU1,560,15,0.000022
GPU1,560,16,0.000018
GPU1,560,17,0.000022
GPU1,560,18,0.000023
GPU1,560,19,0.000021
GPU1,560,20,0.000022
GPU1,560,21,0.000020
GPU1,560,22,0.000022
GPU1,560,23,0.000021
GPU1,560,24,0.000022
GPU1,560,25,0.000021
GPU1,560,26,0.000019
GPU1,560,27,0.000023
GPU1,560,28,0.000018
GPU1,560,29,0.000020
GPU1,560,30,0.000022
GPU1,560,31,0.000018
GPU1,560,32,0.000019
GPU1,570,1,0.000022
GPU1,570,2,0.000022
GPU1,570,3,0.000018
GPU1,570,4,0.000019
GPU1,570,5,0.000019
GPU1,570,6,0.000022
GPU1,570,7,0.000024
GPU1,570,8,0.000020
GPU1,570,9,0.000022
GPU1,570,10,0.000022
GPU1,570,11,0.000023
GPU1,570,12,0.000023
GPU1,570,13,0.000019
GPU1,570,14,0.000020
GPU1,570,15,0.000019
GPU1,570,16,0.000017
GPU1,570,17,0.000020
GPU1,570,18,0.000018
GPU1,570,19,0.000018
GPU1,570,20,0.000022
GPU1,570,21,0.000021
GPU1,570,22,0.000022
GPU1,570,23,0.000022
GPU1,570,24,0.000018
GPU1,570,25,0.000022
GPU1,570,26,0.000023
GPU1,570,27,0.000021
GPU1,570,28,0.000018
GPU1,570,29,0.000022
GPU1,570,30,0.000021
GPU1,570,31,0.000021
GPU1,570,32,0.000022
GPU1,580,1,0.000022
GPU1,580,2,0.000022
GPU1,580,3,0.000034
GPU1,580,4,0.000018
GPU1,580,5,0.000018
GPU1,580,6,0.000018
GPU1,580,7,0.000018
GPU1,580,8,0.000018
GPU1,580,9,0.000018
GPU1,580,10,0.000020
GPU1,580,11,0.000018
GPU1,580,12,0.000022
GPU1,580,13,0.000021
GPU1,580,14,0.000021
GPU1,580,15,0.000023
GPU1,580,16,0.000019
GPU1,580,17,0.000020
GPU1,580,18,0.000022
GPU1,580,19,0.000018
GPU1,580,20,0.000018
GPU1,580,21,0.000017
GPU1,580,22,0.000021
GPU1,580,23,0.000023
GPU1,580,24,0.000018
GPU1,580,25,0.000018
GPU1,580,26,0.000018
GPU1,580,27,0.000021
GPU1,580,28,0.000021
GPU1,580,29,0.000018
GPU1,580,30,0.000022
GPU1,580,31,0.000018
GPU1,580,32,0.000023
GPU1,590,1,0.000022
GPU1,590,2,0.000018
GPU1,590,3,0.000020
GPU1,590,4,0.000023
GPU1,590,5,0.000022
GPU1,590,6,0.000023
GPU1,590,7,0.000023
GPU1,590,8,0.000023
GPU1,590,9,0.000022
GPU1,590,10,0.000028
GPU1,590,11,0.000019
GPU1,590,12,0.000021
GPU1,590,13,0.000023
GPU1,590,14,0.000018
GPU1,590,15,0.000020
GPU1,590,16,0.000022
GPU1,590,17,0.000022
GPU1,590,18,0.000021
GPU1,590,19,0.000018
GPU1,590,20,0.000023
GPU1,590,21,0.000023
GPU1,590,22,0.000023
GPU1,590,23,0.000021
GPU1,590,24,0.000022
GPU1,590,25,0.000022
GPU1,590,26,0.000021
GPU1,590,27,0.000020
GPU1,590,28,0.000020
GPU1,590,29,0.000023
GPU1,590,30,0.000021
GPU1,590,31,0.000018
GPU1,590,32,0.000018
GPU1,600,1,0.000022
GPU1,600,2,0.000021
GPU1,600,3,0.000018
GPU1,600,4,0.000022
GPU1,600,5,0.000023
GPU1,600,6,0.000022
GPU1,600,7,0.000019
GPU1,600,8,0.000020
GPU1,600,9,0.000019
GPU1,600,10,0.000022
GPU1,600,11,0.000017
GPU1,600,12,0.000018
GPU1,600,13,0.000022
GPU1,600,14,0.000021
GPU1,600,15,0.000018
GPU1,600,16,0.000020
GPU1,600,17,0.000022
GPU1,600,18,0.000022
GPU1,600,19,0.000021
GPU1,600,20,0.000022
GPU1,600,21,0.000021
GPU1,600,22,0.000018
GPU1,600,23,0.000022
GPU1,600,24,0.000020
GPU1,600,25,0.000023
GPU1,600,26,0.000019
GPU1,600,27,0.000022
GPU1,600,28,0.000020
GPU1,600,29,0.000021
GPU1,600,30,0.000020
GPU1,600,31,0.000018
GPU1,600,32,0.000021
GPU1,610,1,0.000022
GPU1,610,2,0.000021
GPU1,610,3,0.000021
GPU1,610,4,0.000022
GPU1,610,5,0.000019
GPU1,610,6,0.000022
GPU1,610,7,0.000024
GPU1,610,8,0.000022
GPU1,610,9,0.000021
GPU1,610,10,0.000019
GPU1,610,11,0.000017
GPU1,610,12,0.000021
GPU1,610,13,0.000021
GPU1,610,14,0.000019
GPU1,610,15,0.000020
GPU1,610,16,0.000022
GPU1,610,17,0.000022
GPU1,610,18,0.000022
GPU1,610,19,0.000021
GPU1,610,20,0.000020
GPU1,610,21,0.000031
GPU1,610,22,0.000023
GPU1,610,23,0.000022
GPU1,610,24,0.000021
GPU1,610,25,0.000018
GPU1,610,26,0.000018
GPU1,610,27,0.000017
GPU1,610,28,0.000022
GPU1,610,29,0.000021
GPU1,610,30,0.000021
GPU1,610,31,0.000021
GPU1,610,32,0.000019
GPU1,620,1,0.000023
GPU1,620,2,0.000018
GPU1,620,3,0.000018
GPU1,620,4,0.000020
GPU1,620,5,0.000023
GPU1,620,6,0.000019
GPU1,620,7,0.000018
GPU1,620,8,0.000021
GPU1,620,9,0.000018
GPU1,620,10,0.000018
GPU1,620,11,0.000022
GPU1,620,12,0.000022
GPU1,620,13,0.000022
GPU1,620,14,0.000023
GPU1,620,15,0.000022
GPU1,620,16,0.000017
GPU1,620,17,0.000020
GPU1,620,18,0.000022
GPU1,620,19,0.000022
GPU1,620,20,0.000021
GPU1,620,21,0.000021
GPU1,620,22,0.000022
GPU1,620,23,0.000023
GPU1,620,24,0.000021
GPU1,620,25,0.000021
GPU1,620,26,0.000017
GPU1,620,27,0.000021
GPU1,620,28,0.000022
GPU1,620,29,0.000017
GPU1,620,30,0.000020
GPU1,620,31,0.000022
GPU1,620,32,0.000023
GPU1,630,1,0.000018
GPU1,630,2,0.000018
GPU1,630,3,0.000022
GPU1,630,4,0.000017
GPU1,630,5,0.000022
GPU1,630,6,0.000022
GPU1,630,7,0.000022
GPU1,630,8,0.000018
GPU1,630,9,0.000020
GPU1,630,10,0.000021
GPU1,630,11,0.000018
GPU1,630,12,0.000020
GPU1,630,13,0.000018
GPU1,630,14,0.000021
GPU1,630,15,0.000018
GPU1,630,16,0.000019
GPU1,630,17,0.000020
GPU1,630,18,0.000021
GPU1,630,19,0.000020
GPU1,630,20,0.000022
GPU1,630,21,0.000018
GPU1,630,22,0.000020
GPU1,630,23,0.000022
GPU1,630,24,0.000018
GPU1,630,25,0.000018
GPU1,630,26,0.000022
GPU1,630,27,0.000022
GPU1,630,28,0.000022
GPU1,630,29,0.000020
GPU1,630,30,0.000021
GPU1,630,31,0.000018
GPU1,630,32,0.000019
GPU1,640,1,0.000022
GPU1,640,2,0.000020
GPU1,640,3,0.000018
GPU1,640,4,0.000021
GPU1,640,5,0.000023
GPU1,640,6,0.000020
GPU1,640,7,0.000022
GPU1,640,8,0.000021
GPU1,640,9,0.000021
GPU1,640,10,0.000020
GPU1,640,11,0.000019
GPU1,640,12,0.000017
GPU1,640,13,0.000018
GPU1,640,14,0.000018
GPU1,640,15,0.000021
GPU1,640,16,0.000020
GPU1,640,17,0.000029
GPU1,640,18,0.000022
GPU1,640,19,0.000023
GPU1,640,20,0.000022
GPU1,640,21,0.000018
GPU1,640,22,0.000021
GPU1,640,23,0.000024
GPU1,640,24,0.000017
GPU1,640,25,0.000018
GPU1,640,26,0.000022
GPU1,640,27,0.000017
GPU1,640,28,0.000018
GPU1,640,29,0.000021
GPU1,640,30,0.000018
GPU1,640,31,0.000024
GPU1,640,32,0.000018
GPU1,650,1,0.000018
GPU1,650,2,0.000017
GPU1,650,3,0.000018
GPU1,650,4,0.000022
GPU1,650,5,0.000017
GPU1,650,6,0.000023
GPU1,650,7,0.000021
GPU1,650,8,0.000020
GPU1,650,9,0.000020
GPU1,650,10,0.000017
GPU1,650,11,0.000021
GPU1,650,12,0.000022
GPU1,650,13,0.000020
GPU1,650,14,0.000019
GPU1,650,15,0.000017
GPU1,650,16,0.000021
GPU1,650,17,0.000018
GPU1,650,18,0.000021
GPU1,650,19,0.000021
GPU1,650,20,0.000022
GPU1,650,21,0.000023
GPU1,650,22,0.000022
GPU1,650,23,0.000021
GPU1,650,24,0.000018
GPU1,650,25,0.000021
GPU1,650,26,0.000022
GPU1,650,27,0.000021
GPU1,650,28,0.000021
GPU1,650,29,0.000017
GPU1,650,30,0.000019
GPU1,650,31,0.000018
GPU1,650,32,0.000020
GPU1,660,1,0.000018
GPU1,660,2,0.000022
GPU1,660,3,0.000023
GPU1,660,4,0.000021
GPU1,660,5,0.000017
GPU1,660,6,0.000020
GPU1,660,7,0.000021
GPU1,660,8,0.000022
GPU1,660,9,0.000022
GPU1,660,10,0.000021
GPU1,660,11,0.000018
GPU1,660,12,0.000017
GPU1,660,13,0.000022
GPU1,660,14,0.000021
GPU1,660,15,0.000022
GPU1,660,16,0.000023
GPU1,660,17,0.000019
GPU1,660,18,0.000022
GPU1,660,19,0.000018
GPU1,660,20,0.000020
GPU1,660,21,0.000020
GPU1,660,22,0.000024
GPU1,660,23,0.000017
GPU1,660,24,0.000018
GPU1,660,25,0.000018
GPU1,660,26,0.000021
GPU1,660,27,0.000021
GPU1,660,28,0.000022
GPU1,660,29,0.000022
GPU1,660,30,0.000018
GPU1,660,31,0.000017
GPU1,660,32,0.000021
GPU1,670,1,0.000021
GPU1,670,2,0.000023
GPU1,670,3,0.000018
GPU1,670,4,0.000022
GPU1,670,5,0.000019
GPU1,670,6,0.000020
GPU1,670,7,0.000022
GPU1,670,8,0.000021
GPU1,670,9,0.000019
GPU1,670,10,0.000021
GPU1,670,11,0.000018
GPU1,670,12,0.000022
GPU1,670,13,0.000023
GPU1,670,14,0.000018
GPU1,670,15,0.000022
GPU1,670,16,0.000023
GPU1,670,17,0.000019
GPU1,670,18,0.000018
GPU1,670,19,0.000022
GPU1,670,20,0.000022
GPU1,670,21,0.000019
GPU1,670,22,0.000018
GPU1,670,23,0.000017
GPU1,670,24,0.000022
GPU1,670,25,0.000023
GPU1,670,26,0.000021
GPU1,670,27,0.000020
GPU1,670,28,0.000020
GPU1,670,29,0.000024
GPU1,670,30,0.000022
GPU1,670,31,0.000023
GPU1,670,32,0.000026
GPU1,680,1,0.000021
GPU1,680,2,0.000021
GPU1,680,3,0.000021
GPU1,680,4,0.000022
GPU1,680,5,0.000022
GPU1,680,6,0.000017
GPU1,680,7,0.000022
GPU1,680,8,0.000020
GPU1,680,9,0.000018
GPU1,680,10,0.000020
GPU1,680,11,0.000021
GPU1,680,12,0.000022
GPU1,680,13,0.000022
GPU1,680,14,0.000018
GPU1,680,15,0.000025
GPU1,680,16,0.000017
GPU1,680,17,0.000020
GPU1,680,18,0.000018
GPU1,680,19,0.000021
GPU1,680,20,0.000018
GPU1,680,21,0.000022
GPU1,680,22,0.000018
GPU1,680,23,0.000022
GPU1,680,24,0.000021
GPU1,680,25,0.000022
GPU1,680,26,0.000018
GPU1,680,27,0.000022
GPU1,680,28,0.000018
GPU1,680,29,0.000018
GPU1,680,30,0.000017
GPU1,680,31,0.000018
GPU1,680,32,0.000017
GPU1,690,1,0.000018
GPU1,690,2,0.000020
GPU1,690,3,0.000018
GPU1,690,4,0.000022
GPU1,690,5,0.000019
GPU1,690,6,0.000020
GPU1,690,7,0.000022
GPU1,690,8,0.000019
GPU1,690,9,0.000021
GPU1,690,10,0.000019
GPU1,690,11,0.000021
GPU1,690,12,0.000021
GPU1,690,13,0.000021
GPU1,690,14,0.000020
GPU1,690,15,0.000020
GPU1,690,16,0.000022
GPU1,690,17,0.000018
GPU1,690,18,0.000019
GPU1,690,19,0.000021
GPU1,690,20,0.000022
GPU1,690,21,0.000023
GPU1,690,22,0.000022
GPU1,690,23,0.000023
GPU1,690,24,0.000017
GPU1,690,25,0.000018
GPU1,690,26,0.000022
GPU1,690,27,0.000021
GPU1,690,28,0.000019
GPU1,690,29,0.000018
GPU1,690,30,0.000018
GPU1,690,31,0.000023
GPU1,690,32,0.000019
GPU1,700,1,0.000017
GPU1,700,2,0.000022
GPU1,700,3,0.000022
GPU1,700,4,0.000021
GPU1,700,5,0.000017
GPU1,700,6,0.000021
GPU1,700,7,0.000022
GPU1,700,8,0.000020
GPU1,700,9,0.000018
GPU1,700,10,0.000017
GPU1,700,11,0.000021
GPU1,700,12,0.000022
GPU1,700,13,0.000018
GPU1,700,14,0.000018
GPU1,700,15,0.000017
GPU1,700,16,0.000020
GPU1,700,17,0.000019
GPU1,700,18,0.000019
GPU1,700,19,0.000017
GPU1,700,20,0.000018
GPU1,700,21,0.000017
GPU1,700,22,0.000019
GPU1,700,23,0.000018
GPU1,700,24,0.000018
GPU1,700,25,0.000017
GPU1,700,26,0.000018
GPU1,700,27,0.000021
GPU1,700,28,0.000023
GPU1,700,29,0.000021
GPU1,700,30,0.000022
GPU1,700,31,0.000018
GPU1,700,32,0.000023
GPU1,710,1,0.000023
GPU1,710,2,0.000022
GPU1,710,3,0.000019
GPU1,710,4,0.000018
GPU1,710,5,0.000021
GPU1,710,6,0.000019
GPU1,710,7,0.000022
GPU1,710,8,0.000019
GPU1,710,9,0.000022
GPU1,710,10,0.000019
GPU1,710,11,0.000021
GPU1,710,12,0.000022
GPU1,710,13,0.000020
GPU1,710,14,0.000023
GPU1,710,15,0.000022
GPU1,710,16,0.000021
GPU1,710,17,0.000018
GPU1,710,18,0.000018
GPU1,710,19,0.000020
GPU1,710,20,0.000021
GPU1,710,21,0.000019
GPU1,710,22,0.000023
GPU1,710,23,0.000018
GPU1,710,24,0.000020
GPU1,710,25,0.000022
GPU1,710,26,0.000022
GPU1,710,27,0.000021
GPU1,710,28,0.000022
GPU1,710,29,0.000022
GPU1,710,30,0.000023
GPU1,710,31,0.000018
GPU1,710,32,0.000018
GPU1,720,1,0.000018
GPU1,720,2,0.000021
GPU1,720,3,0.000022
GPU1,720,4,0.000019
GPU1,720,5,0.000019
GPU1,720,6,0.000021
GPU1,720,7,0.000020
GPU1,720,8,0.000023
GPU1,720,9,0.000022
GPU1,720,10,0.000021
GPU1,720,11,0.000023
GPU1,720,12,0.000021
GPU1,720,13,0.000022
GPU1,720,14,0.000020
GPU1,720,15,0.000018
GPU1,720,16,0.000021
GPU1,720,17,0.000022
GPU1,720,18,0.000023
GPU1,720,19,0.000024
GPU1,720,20,0.000022
GPU1,720,21,0.000020
GPU1,720,22,0.000022
GPU1,720,23,0.000020
GPU1,720,24,0.000020
GPU1,720,25,0.000018
GPU1,720,26,0.000019
GPU1,720,27,0.000022
GPU1,720,28,0.000019
GPU1,720,29,0.000022
GPU1,720,30,0.000022
GPU1,720,31,0.000018
GPU1,720,32,0.000019
GPU1,730,1,0.000017
GPU1,730,2,0.000017
GPU1,730,3,0.000018
GPU1,730,4,0.000017
GPU1,730,5,0.000019
GPU1,730,6,0.000018
GPU1,730,7,0.000023
GPU1,730,8,0.000021
GPU1,730,9,0.000019
GPU1,730,10,0.000019
GPU1,730,11,0.000017
GPU1,730,12,0.000019
GPU1,730,13,0.000020
GPU1,730,14,0.000018
GPU1,730,15,0.000019
GPU1,730,16,0.000019
GPU1,730,17,0.000022
GPU1,730,18,0.000022
GPU1,730,19,0.000022
GPU1,730,20,0.000021
GPU1,730,21,0.000022
GPU1,730,22,0.000021
GPU1,730,23,0.000022
GPU1,730,24,0.000022
GPU1,730,25,0.000022
GPU1,730,26,0.000022
GPU1,730,27,0.000017
GPU1,730,28,0.000021
GPU1,730,29,0.000020
GPU1,730,30,0.000020
GPU1,730,31,0.000022
GPU1,730,32,0.000017
GPU1,740,1,0.000020
GPU1,740,2,0.000021
GPU1,740,3,0.000021
GPU1,740,4,0.000021
GPU1,740,5,0.000018
GPU1,740,6,0.000020
GPU1,740,7,0.000021
GPU1,740,8,0.000018
GPU1,740,9,0.000021
GPU1,740,10,0.000018
GPU1,740,11,0.000018
GPU1,740,12,0.000018
GPU1,740,13,0.000018
GPU1,740,14,0.000019
GPU1,740,15,0.000019
GPU1,740,16,0.000022
GPU1,740,17,0.000018
GPU1,740,18,0.000018
GPU1,740,19,0.000017
GPU1,740,20,0.000018
GPU1,740,21,0.000020
GPU1,740,22,0.000021
GPU1,740,23,0.000020
GPU1,740,24,0.000023
GPU1,740,25,0.000017
GPU1,740,26,0.000020
GPU1,740,27,0.000018
GPU1,740,28,0.000017
GPU1,740,29,0.000020
GPU1,740,30,0.000020
GPU1,740,31,0.000021
GPU1,740,32,0.000017
GPU1,750,1,0.000020
GPU1,750,2,0.000022
GPU1,750,3,0.000018
GPU1,750,4,0.000021
GPU1,750,5,0.000017
GPU1,750,6,0.000018
GPU1,750,7,0.000018
GPU1,750,8,0.000021
GPU1,750,9,0.000021
GPU1,750,10,0.000017
GPU1,750,11,0.000020
GPU1,750,12,0.000021
GPU1,750,13,0.000020
GPU1,750,14,0.000021
GPU1,750,15,0.000019
GPU1,750,16,0.000018
GPU1,750,17,0.000017
GPU1,750,18,0.000021
GPU1,750,19,0.000022
GPU1,750,20,0.000019
GPU1,750,21,0.000018
GPU1,750,22,0.000018
GPU1,750,23,0.000018
GPU1,750,24,0.000017
GPU1,750,25,0.000021
GPU1,750,26,0.000021
GPU1,750,27,0.000017
GPU1,750,28,0.000022
GPU1,750,29,0.000018
GPU1,750,30,0.000020
GPU1,750,31,0.000021
GPU1,750,32,0.000020
GPU1,760,1,0.000022
GPU1,760,2,0.000018
GPU1,760,3,0.000018
GPU1,760,4,0.000018
GPU1,760,5,0.000017
GPU1,760,6,0.000018
GPU1,760,7,0.000019
GPU1,760,8,0.000022
GPU1,760,9,0.000020
GPU1,760,10,0.000021
GPU1,760,11,0.000018
GPU1,760,12,0.000021
GPU1,760,13,0.000020
GPU1,760,14,0.000021
GPU1,760,15,0.000021
GPU1,760,16,0.000022
GPU1,760,17,0.000020
GPU1,760,18,0.000020
GPU1,760,19,0.000017
GPU1,760,20,0.000022
GPU1,760,21,0.000020
GPU1,760,22,0.000018
GPU1,760,23,0.000018
GPU1,760,24,0.000021
GPU1,760,25,0.000021
GPU1,760,26,0.000023
GPU1,760,27,0.000021
GPU1,760,28,0.000020
GPU1,760,29,0.000019
GPU1,760,30,0.000020
GPU1,760,31,0.000021
GPU1,760,32,0.000018
GPU1,770,1,0.000020
GPU1,770,2,0.000020
GPU1,770,3,0.000021
GPU1,770,4,0.000023
GPU1,770,5,0.000024
GPU1,770,6,0.000019
GPU1,770,7,0.000021
GPU1,770,8,0.000018
GPU1,770,9,0.000021
GPU1,770,10,0.000023
GPU1,770,11,0.000019
GPU1,770,12,0.000018
GPU1,770,13,0.000019
GPU1,770,14,0.000021
GPU1,770,15,0.000023
GPU1,770,16,0.000018
GPU1,770,17,0.000017
GPU1,770,18,0.000017
GPU1,770,19,0.000022
GPU1,770,20,0.000021
GPU1,770,21,0.000022
GPU1,770,22,0.000019
GPU1,770,23,0.000018
GPU1,770,24,0.000020
GPU1,770,25,0.000021
GPU1,770,26,0.000018
GPU1,770,27,0.000021
GPU1,770,28,0.000022
GPU1,770,29,0.000021
GPU1,770,30,0.000019
GPU1,770,31,0.000020
GPU1,770,32,0.000019
GPU1,780,1,0.000017
GPU1,780,2,0.000018
GPU1,780,3,0.000021
GPU1,780,4,0.000018
GPU1,780,5,0.000020
GPU1,780,6,0.000021
GPU1,780,7,0.000021
GPU1,780,8,0.000018
GPU1,780,9,0.000020
GPU1,780,10,0.000023
GPU1,780,11,0.000021
GPU1,780,12,0.000020
GPU1,780,13,0.000018
GPU1,780,14,0.000020
GPU1,780,15,0.000022
GPU1,780,16,0.000020
GPU1,780,17,0.000020
GPU1,780,18,0.000021
GPU1,780,19,0.000021
GPU1,780,20,0.000019
GPU1,780,21,0.000018
GPU1,780,22,0.000019
GPU1,780,23,0.000018
GPU1,780,24,0.000017
GPU1,780,25,0.000021
GPU1,780,26,0.000020
GPU1,780,27,0.000017
GPU1,780,28,0.000020
GPU1,780,29,0.000019
GPU1,780,30,0.000018
GPU1,780,31,0.000018
GPU1,780,32,0.000021
GPU1,790,1,0.000021
GPU1,790,2,0.000021
GPU1,790,3,0.000022
GPU1,790,4,0.000018
GPU1,790,5,0.000021
GPU1,790,6,0.000021
GPU1,790,7,0.000022
GPU1,790,8,0.000021
GPU1,790,9,0.000021
GPU1,790,10,0.000018
GPU1,790,11,0.000018
GPU1,790,12,0.000020
GPU1,790,13,0.000017
GPU1,790,14,0.000018
GPU1,790,15,0.000021
GPU1,790,16,0.000021
GPU1,790,17,0.000022
GPU1,790,18,0.000021
GPU1,790,19,0.000020
GPU1,790,20,0.000020
GPU1,790,21,0.000017
GPU1,790,22,0.000018
GPU1,790,23,0.000018
GPU1,790,24,0.000021
GPU1,790,25,0.000023
GPU1,790,26,0.000022
GPU1,790,27,0.000019
GPU1,790,28,0.000021
GPU1,790,29,0.000022
GPU1,790,30,0.000021
GPU1,790,31,0.000022
GPU1,790,32,0.000022
GPU1,800,1,0.000018
GPU1,800,2,0.000020
GPU1,800,3,0.000021
GPU1,800,4,0.000034
GPU1,800,5,0.000021
GPU1,800,6,0.000018
GPU1,800,7,0.000018
GPU1,800,8,0.000020
GPU1,800,9,0.000019
GPU1,800,10,0.000022
GPU1,800,11,0.000023
GPU1,800,12,0.000018
GPU1,800,13,0.000021
GPU1,800,14,0.000020
GPU1,800,15,0.000020
GPU1,800,16,0.000017
GPU1,800,17,0.000021
GPU1,800,18,0.000020
GPU1,800,19,0.000020
GPU1,800,20,0.000018
GPU1,800,21,0.000020
GPU1,800,22,0.000021
GPU1,800,23,0.000020
GPU1,800,24,0.000021
GPU1,800,25,0.000019
GPU1,800,26,0.000019
GPU1,800,27,0.000021
GPU1,800,28,0.000021
GPU1,800,29,0.000017
GPU1,800,30,0.000020
GPU1,800,31,0.000020
GPU1,800,32,0.000021
GPU1,810,1,0.000021
GPU1,810,2,0.000019
GPU1,810,3,0.000019
GPU1,810,4,0.000022
GPU1,810,5,0.000017
GPU1,810,6,0.000020
GPU1,810,7,0.000022
GPU1,810,8,0.000020
GPU1,810,9,0.000020
GPU1,810,10,0.000020
GPU1,810,11,0.000019
GPU1,810,12,0.000022
GPU1,810,13,0.000022
GPU1,810,14,0.000019
GPU1,810,15,0.000021
GPU1,810,16,0.000022
GPU1,810,17,0.000022
GPU1,810,18,0.000021
GPU1,810,19,0.000022
GPU1,810,20,0.000019
GPU1,810,21,0.000017
GPU1,810,22,0.000019
GPU1,810,23,0.000022
GPU1,810,24,0.000021
GPU1,810,25,0.000018
GPU1,810,26,0.000021
GPU1,810,27,0.000021
GPU1,810,28,0.000021
GPU1,810,29,0.000020
GPU1,810,30,0.000019
GPU1,810,31,0.000020
GPU1,810,32,0.000020
GPU1,820,1,0.000020
GPU1,820,2,0.000018
GPU1,820,3,0.000020
GPU1,820,4,0.000018
GPU1,820,5,0.000021
GPU1,820,6,0.000021
GPU1,820,7,0.000018
GPU1,820,8,0.000020
GPU1,820,9,0.000021
GPU1,820,10,0.000019
GPU1,820,11,0.000018
GPU1,820,12,0.000021
GPU1,820,13,0.000020
GPU1,820,14,0.000021
GPU1,820,15,0.000019
GPU1,820,16,0.000018
GPU1,820,17,0.000018
GPU1,820,18,0.000020
GPU1,820,19,0.000022
GPU1,820,20,0.000022
GPU1,820,21,0.000020
GPU1,820,22,0.000018
GPU1,820,23,0.000021
GPU1,820,24,0.000021
GPU1,820,25,0.000020
GPU1,820,26,0.000017
GPU1,820,27,0.000018
GPU1,820,28,0.000020
GPU1,820,29,0.000020
GPU1,820,30,0.000020
GPU1,820,31,0.000022
GPU1,820,32,0.000019
GPU1,830,1,0.000021
GPU1,830,2,0.000020
GPU1,830,3,0.000020
GPU1,830,4,0.000017
GPU1,830,5,0.000022
GPU1,830,6,0.000021
GPU1,830,7,0.000021
GPU1,830,8,0.000018
GPU1,830,9,0.000021
GPU1,830,10,0.000019
GPU1,830,11,0.000021
GPU1,830,12,0.000022
